n_samples,n_features,wall_s,cpu_s,ram_change_gib,peak_gpu_gib,gpu_info,iter
500,250,83.78905391693115,83.8700000000008,7.2479248046875e-05,0.0591859817504882,"GPU 0: util=20.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
500,500,86.05486845970154,86.17000000000007,0.0,0.084634780883789,"GPU 0: util=22.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
500,750,87.59154415130615,87.73000000000138,0.0,0.112098217010498,"GPU 0: util=24.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
500,1000,89.20934224128723,89.34000000000015,0.0058059692382812,0.1415543556213379,"GPU 0: util=28.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,50,97.51825857162476,97.69000000000052,-0.037384033203125,0.0469799041748046,"GPU 0: util=14.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,100,98.41161847114564,98.57999999999991,0.0,0.0529589653015136,"GPU 0: util=16.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,250,100.31244397163393,100.51000000000022,0.0001335144042968,0.0708956718444824,"GPU 0: util=4.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,500,103.32486176490784,103.52000000000044,0.0029258728027343,0.1021833419799804,"GPU 0: util=22.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,750,109.98888182640076,110.23000000000138,0.0002212524414062,0.1373968124389648,"GPU 0: util=25.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
750,1000,116.6018533706665,116.85000000000218,1.52587890625e-05,0.1742453575134277,"GPU 0: util=27.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,50,115.55238628387453,115.78999999999904,-0.0344772338867187,0.0527544021606445,"GPU 0: util=15.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,100,117.3648521900177,117.56000000000132,0.0,0.0606656074523925,"GPU 0: util=6.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,250,118.98528957366943,119.21999999999936,0.0,0.0826430320739746,"GPU 0: util=17.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,500,124.86622333526611,125.11999999999898,0.00286865234375,0.1225218772888183,"GPU 0: util=22.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,750,129.26702237129211,129.5699999999997,0.0,0.1627459526062011,"GPU 0: util=21.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
1000,1000,130.59371519088745,130.90999999999983,0.0,0.2021918296813964,"GPU 0: util=30.0%, mem=0.0/0.0GiB; GPU 1: util=0.0%, mem=0.0/0.0GiB",4
